0.000000	0.000000	0	bihar	jahanabad	/location/location/contains	m.0290rb	m.02r2xpd	48
0.648148	0.035897	0	anna_chakvetadze	russia	/people/person/nationality	m.07m2q2	m.06bnz	28
0.651376	0.036410	1	xavier_florencio	spain	/people/person/nationality	m.0g4d2h	m.06mkj	28
0.645455	0.036410	0	california	west_valley_college	/location/location/contains	m.01n7q	m.052721	48
0.648649	0.036923	1	florida	bal_harbour	/location/location/contains	m.02xry	m.0rn6k	48
0.642857	0.036923	0	california	o.c.	/location/location/contains	m.01n7q	m.01nv1f4	48
0.637168	0.036923	0	montana	yellowstone_club	/location/location/contains	m.050l8	m.04ydthn	48
0.640351	0.037436	1	ireland	cork	/location/location/contains	m.012wgb	m.0clz7	48
0.634783	0.037436	0	ashis_nandy	india	/people/person/nationality	m.0f3z0r	m.03rk0	28
0.637931	0.037949	1	thailand	chiang_mai	/location/location/contains	m.07f1x	m.01hr58	48
0.641026	0.038462	1	filippo_magnini	italy	/people/person/nationality	m.074hn0	m.03rjj	28
0.644068	0.038974	1	iowa	waverly	/location/location/contains	m.03s0w	m.0ss0p	48
0.647059	0.039487	1	germany	heidelberg	/location/location/contains	m.0345h	m.0cm5m	48
0.641667	0.039487	0	germany	university_of_bonn	/location/location/contains	m.0345h	m.0m7yh	48
0.636364	0.039487	0	italy	san_remo	/location/location/contains	m.03rjj	m.083z8b	48
0.631148	0.039487	0	nigeria	nuhu_ribadu	/location/location/contains	m.05cgv	m.0bkx3y	48
0.626016	0.039487	0	russia	caucasus_mountains	/location/location/contains	m.06bnz	m.01hjqk	48
0.629032	0.040000	1	wisconsin	uss_cobia	/location/location/contains	m.0824r	m.05wfjz	48
0.632000	0.040513	1	iowa	bode	/location/location/contains	m.03s0w	m.0s_gl	48
0.626984	0.040513	0	sri_lanka	malabe	/location/location/contains	m.06m_5	m.03cb_42	48
0.629921	0.041026	1	cuba	bayamo	/location/location/contains	m.0d04z6	m.06_cpz	48
0.632812	0.041538	1	mexico	querétaro	/location/location/contains	m.0b90_r	m.01gfk1	48
0.635659	0.042051	1	vermont	brattleboro	/location/location/contains	m.07_f2	m.01mj3j	48
0.630769	0.042051	0	idaho	red_river	/location/location/contains	m.03s5t	m.01bl5v	48
0.633588	0.042564	1	camille_pin	france	/people/person/nationality	m.09zf0z	m.0f8l9c	28
0.628788	0.042564	0	berlin	eastern_high_school	/location/location/contains	m.0156q	m.05f3w9b	48
0.631579	0.043077	1	russia	novokuznetsk	/location/location/contains	m.06bnz	m.02n00b	48
0.634328	0.043590	1	west_virginia	elk_garden	/location/location/contains	m.081mh	m.010xxm	48
0.629630	0.043590	0	connecticut	cornwall	/location/location/contains	m.01x73	m.01q1j	48
0.625000	0.043590	0	olivier_roy	france	/people/person/nationality	m.04cw_zd	m.0f8l9c	28
0.620438	0.043590	0	switzerland	lucerne	/location/location/contains	m.06mzp	m.0194f5	48
0.615942	0.043590	0	australia	melbourne_aquarium	/location/location/contains	m.0chghy	m.0b7xrh	48
0.618705	0.044103	1	italy	lucca	/location/location/contains	m.03rjj	m.0cht6	48
0.621429	0.044615	1	san_francisco	north_beach	/location/location/contains	m.0d6lp	m.0p7xt	48
0.624113	0.045128	1	australia	jindabyne	/location/location/contains	m.0chghy	m.07qpm6	48
0.626761	0.045641	1	italy	positano	/location/location/contains	m.03rjj	m.01ybj9	48
0.622378	0.045641	0	vermont	okemo_mountain_resort	/location/location/contains	m.07_f2	m.0959gr	48
0.625000	0.046154	1	florida	boca_raton	/location/location/contains	m.02xry	m.0c5v2	48
0.620690	0.046154	0	australia	port_melbourne	/location/location/contains	m.0chghy	m.02jz43	48
0.616438	0.046154	0	california	seattle	/location/location/contains	m.01n7q	m.0d9jr	48
0.619048	0.046667	1	perdita_felicien	canada	/people/person/nationality	m.03lzgz	m.0d060g	28
0.621622	0.047179	1	cyprus	larnaca	/location/location/contains	m.01ppq	m.01q7yl	48
0.624161	0.047692	1	colorado	aspen	/location/location/contains	m.01n4w	m.0d1qn	48
0.626667	0.048205	1	germany	karlsruhe	/location/location/contains	m.0345h	m.0qb1z	48
0.622517	0.048205	0	tathiana_garbin	italy	/people/person/nationality	m.07gzg1	m.03rjj	28
0.618421	0.048205	0	maryland	montgomery_county	/location/location/contains	m.04rrd	m.0fxyd	48
0.620915	0.048718	1	idaho	rexburg	/location/location/contains	m.03s5t	m.0s2bq	48
0.623377	0.049231	1	norway	lillehammer	/location/location/contains	m.05b4w	m.0h4qc	48
0.619355	0.049231	0	south_africa	vodacom	/location/location/contains	m.0hzlz	m.071npq	48
0.615385	0.049231	0	california	tim_rooney	/location/location/contains	m.01n7q	m.07crkc	48
0.617834	0.049744	1	spain	cáceres	/location/location/contains	m.06mkj	m.01253d	48
0.613924	0.049744	0	maryland	fort_meade	/location/location/contains	m.04rrd	m.0rrbv	48
0.616352	0.050256	1	dominican_republic	nagua	/location/location/contains	m.027rn	m.06xhp5	48
0.618750	0.050769	1	pierre_bourdieu	france	/people/person/nationality	m.0rls8	m.0f8l9c	28
0.621118	0.051282	1	dominican_republic	santiago_rodríguez	/location/location/contains	m.027rn	m.03xy_d	48
0.623457	0.051795	1	germany	bad_arolsen	/location/location/contains	m.0345h	m.042vnx	48
0.625767	0.052308	1	mexico	baja_california_peninsula	/location/location/contains	m.0b90_r	m.0gy96	48
0.621951	0.052308	0	california	santa_barbara_city_college	/location/location/contains	m.01n7q	m.019ps8	48
0.624242	0.052821	1	maryland	bethesda	/location/location/contains	m.04rrd	m.0bxbr	48
0.620482	0.052821	0	boston	american_musicological_society	/location/location/contains	m.01cx_	m.07rnlj	48
0.622754	0.053333	1	australia	adelaide	/location/location/contains	m.0chghy	m.0mgp	48
0.625000	0.053846	1	peter_luczak	australia	/people/person/nationality	m.0b07sy	m.0chghy	28
0.627219	0.054359	1	eric_e._schmidt	google	/business/person/company	m.01gqf4	m.045c7b	29
0.629412	0.054872	1	jonathan_littell	france	/people/person/nationality	m.0260dq3	m.0f8l9c	28
0.631579	0.055385	1	minnesota	northfield	/location/location/contains	m.04ykg	m.013fln	48
0.633721	0.055897	1	florida	broward_county	/location/location/contains	m.02xry	m.0jgk3	48
0.630058	0.055897	0	colorado	hinsdale	/location/location/contains	m.01n4w	m.0s4_r	48
0.626437	0.055897	0	california	chapman_university	/location/location/contains	m.01n7q	m.04p_hy	48
0.628571	0.056410	1	hebei	baoding	/location/location/contains	m.0jk_8	m.02rr42	48
0.630682	0.056923	1	marius_trésor	france	/people/person/nationality	m.02wxn8	m.0f8l9c	28
0.627119	0.056923	0	spain	bilbao	/location/location/contains	m.06mkj	m.0htqt	48
0.629213	0.057436	1	israel	rehovot	/location/location/contains	m.03spz	m.01vtty	48
0.631285	0.057949	1	italy	narni	/location/location/contains	m.03rjj	m.02d994	48
0.627778	0.057949	0	philippe_douste-blazy	france	/people/person/nationality	m.03hxrd	m.0f8l9c	28
0.629834	0.058462	1	minnesota	mankato	/location/location/contains	m.04ykg	m.013fbl	48
0.631868	0.058974	1	germany	munich	/location/location/contains	m.0345h	m.02h6_6p	48
0.633880	0.059487	1	greece	mount_athos	/location/location/contains	m.035qy	m.014wrg	48
0.630435	0.059487	0	australia	university_of_sydney	/location/location/contains	m.0chghy	m.07vk2	48
0.632432	0.060000	1	connecticut	guilford	/location/location/contains	m.01x73	m.0rfdh	48
0.634409	0.060513	1	suffolk_county	east_patchogue	/location/location/contains	m.0d_kd	m.0y8bp	48
0.636364	0.061026	1	ontario	brantford	/location/location/contains	m.05kr_	m.018djs	48
0.632979	0.061026	0	switzerland	lake_lucerne	/location/location/contains	m.06mzp	m.0rnlj	48
0.634921	0.061538	1	sami_jo_small	canada	/people/person/nationality	m.0bfxtg	m.0d060g	28
0.631579	0.061538	0	edmund_daukoru	nigeria	/people/person/nationality	m.0kskhf	m.05cgv	28
0.628272	0.061538	0	dinara_safina	russia	/people/person/nationality	m.03qrrs	m.06bnz	28
0.630208	0.062051	1	toronto	massey_hall	/location/location/contains	m.0h7h6	m.049gjl	48
0.626943	0.062051	0	phillip_aspinall	australia	/people/person/nationality	m.06vshw	m.0chghy	28
0.628866	0.062564	1	chuck_strahl	canada	/people/person/nationality	m.027kyd	m.0d060g	28
0.630769	0.063077	1	david_ferrer	spain	/people/person/nationality	m.06ks_z	m.06mkj	28
0.627551	0.063077	0	virginia	ringgold	/location/location/contains	m.07z1m	m.0tjsw	48
0.629442	0.063590	1	mexico	puerto_peñasco	/location/location/contains	m.0b90_r	m.0300qc	48
0.626263	0.063590	0	california	santa_monica_college	/location/location/contains	m.01n7q	m.04gd8j	48
0.628141	0.064103	1	germany	freiburg	/location/location/contains	m.0345h	m.0ptj2	48
0.625000	0.064103	0	switzerland	vevey	/location/location/contains	m.06mzp	m.02bnd4	48
0.621891	0.064103	0	virginia	fort_myer	/location/location/contains	m.07z1m	m.028j2z	48
0.623762	0.064615	1	russia	beslan	/location/location/contains	m.06bnz	m.03skyg	48
0.620690	0.064615	0	cutchogue	old_house	/location/location/contains	m.0y87l	m.04bpqk8	48
0.617647	0.064615	0	norway	kvitfjell	/location/location/contains	m.05b4w	m.027lk1p	48
0.619512	0.065128	1	françois_mitterrand	france	/people/person/nationality	m.09gvx	m.0f8l9c	28
0.616505	0.065128	0	russia	ural_mountains	/location/location/contains	m.06bnz	m.07w_n	48
0.618357	0.065641	1	philippines	san_carlos_city	/location/location/contains	m.05v8c	m.06jzvm	48
0.620192	0.066154	1	denise_karbon	italy	/people/person/nationality	m.027vk8j	m.03rjj	28
0.622010	0.066667	1	ireland	ballintubber	/location/location/contains	m.012wgb	m.06b8vg	48
0.619048	0.066667	0	florida	hollywood	/location/location/contains	m.02xry	m.0f2wj	48
0.620853	0.067179	1	connecticut	fairfield_county	/location/location/contains	m.01x73	m.0m2fr	48
0.622642	0.067692	1	stephen_harper	canada	/people/person/nationality	m.01k165	m.0d060g	28
0.619718	0.067692	0	nadia_petrova	russia	/people/person/nationality	m.031hgj	m.06bnz	28
0.621495	0.068205	1	pier_paolo_pasolini	italy	/people/person/nationality	m.016hvl	m.03rjj	28
0.618605	0.068205	0	australia	monash_university	/location/location/contains	m.0chghy	m.013719	48
0.620370	0.068718	1	italy	orvieto	/location/location/contains	m.03rjj	m.01gc4c	48
0.622120	0.069231	1	iran	isfahan	/location/location/contains	m.03shp	m.01gk3x	48
0.623853	0.069744	1	mexico	tulum	/location/location/contains	m.0b90_r	m.02q9y44	48
0.621005	0.069744	0	iowa	adel	/location/location/contains	m.03s0w	m.0rvj7	48
0.622727	0.070256	1	madaí_pérez	mexico	/people/person/nationality	m.025w19q	m.0b90_r	28
0.619910	0.070256	0	west_virginia	sulphur_springs	/location/location/contains	m.081mh	m.010448	48
0.617117	0.070256	0	san_francisco	peabody_school	/location/location/contains	m.0d6lp	m.043p3d6	48
0.614350	0.070256	0	bjorn_phau	germany	/people/person/nationality	m.0bxccx	m.0345h	28
0.611607	0.070256	0	italy	university_of_plymouth	/location/location/contains	m.03rjj	m.025x47	48
0.613333	0.070769	1	poland	jaworzno	/location/location/contains	m.05qhw	m.022byl	48
0.615044	0.071282	1	russia	irkutsk	/location/location/contains	m.06bnz	m.0fp2v	48
0.612335	0.071282	0	virginia	martinsville_speedway	/location/location/contains	m.07z1m	m.05qy6z	48
0.614035	0.071795	1	sarah_jamieson	australia	/people/person/nationality	m.0287h0x	m.0chghy	28
0.615721	0.072308	1	germany	rostock	/location/location/contains	m.0345h	m.0qm40	48
0.617391	0.072821	1	italy	genoa	/location/location/contains	m.03rjj	m.0hknf	48
0.619048	0.073333	1	italy	san_siro	/location/location/contains	m.03rjj	m.0gj2d1	48
0.620690	0.073846	1	germany	potsdam	/location/location/contains	m.0345h	m.0d331	48
0.622318	0.074359	1	louisiana	barksdale_air_force_base	/location/location/contains	m.04ly1	m.03rxtv	48
0.619658	0.074359	0	mexico	juárez	/location/location/contains	m.0b90_r	m.02_4t3d	48
0.621277	0.074872	1	florent_serra	france	/people/person/nationality	m.09zh2m	m.0f8l9c	28
0.618644	0.074872	0	oklahoma_city	alfred_p._murrah_federal_building	/location/location/contains	m.0fvzg	m.01ysdy	48
0.620253	0.075385	1	zahra_eshraghi	iran	/people/person/nationality	m.08rq_j	m.03shp	28
0.621849	0.075897	1	kyrgyzstan	bishkek	/location/location/contains	m.016t91	m.01g9_	48
0.623431	0.076410	1	toronto	bata_shoe_museum	/location/location/contains	m.0h7h6	m.0496dg	48
0.625000	0.076923	1	italy	montappone	/location/location/contains	m.03rjj	m.0gl84c	48
0.626556	0.077436	1	italy	umbria	/location/location/contains	m.03rjj	m.0dlw0	48
0.628099	0.077949	1	somaliland	hargeisa	/location/location/contains	m.0dkly	m.03jl3g	48
0.625514	0.077949	0	windisch	germany	/people/person/nationality	m.0blsb0	m.0345h	28
0.622951	0.077949	0	california	united_states_court_of_appeals_for_the_district_of_columbia_circuit	/location/location/contains	m.01n7q	m.02rmt7	48
0.624490	0.078462	1	los_angeles_county	huntington_park	/location/location/contains	m.0kpys	m.0r0dg	48
0.626016	0.078974	1	shanghai	jade_buddha_temple	/location/location/contains	m.06wjf	m.026lct	48
0.623482	0.078974	0	ontario	university_of_waterloo	/location/location/contains	m.05kr_	m.0jpkw	48
0.620968	0.078974	0	indiana	chicagoland	/location/location/contains	m.03v1s	m.01w65s	48
0.622490	0.079487	1	yossi_vardi	israel	/people/person/nationality	m.0661fv	m.03spz	28
0.624000	0.080000	1	idaho	salmon_river	/location/location/contains	m.03s5t	m.02_qk_	48
0.621514	0.080000	0	ontario	wawa	/location/location/contains	m.05kr_	m.04bnsm0	48
0.623016	0.080513	1	dominique_gisin	switzerland	/people/person/nationality	m.02pt4gm	m.06mzp	28
0.624506	0.081026	1	faraz_hoodbhoy	pixsense	/business/person/company	m.03gn3lf	m.02x7245	29
0.625984	0.081538	1	nigeria	lagos	/location/location/contains	m.05cgv	m.0lnfy	48
0.623529	0.081538	0	italy	italian_town	/location/location/contains	m.03rjj	m.048593g	48
0.625000	0.082051	1	andré_boisclair	canada	/people/person/nationality	m.06bfkj	m.0d060g	28
0.622568	0.082051	0	virginia	chatham	/location/location/contains	m.07z1m	m.0g9fm	48
0.624031	0.082564	1	corrado_augias	italy	/people/person/nationality	m.03hntnk	m.03rjj	28
0.625483	0.083077	1	françois_bayrou	france	/people/person/nationality	m.02y2cb	m.0f8l9c	28
0.626923	0.083590	1	belarus	vitebsk	/location/location/contains	m.0163v	m.0159g9	48
0.624521	0.083590	0	poland	cracow	/location/location/contains	m.05qhw	m.028bb13	48
0.622137	0.083590	0	kansas	tallgrass_beef_company	/location/location/contains	m.0488g	m.02rsd6_	48
0.623574	0.084103	1	mexico	guanajuato	/location/location/contains	m.0b90_r	m.0259ws	48
0.621212	0.084103	0	leningrad	vaganova_ballet_academy	/location/location/contains	m.0c7ny2	m.03x_jch	48
0.622642	0.084615	1	new_york_city	salmagundi_club	/location/location/contains	m.02_286	m.03czsg8	48
0.620301	0.084615	0	westchester_county	pelham	/location/location/contains	m.0cymp	m.0tzvb	48
0.621723	0.085128	1	saskatchewan	moose_jaw	/location/location/contains	m.06nrt	m.01wpsl	48
0.619403	0.085128	0	south_carolina	darlington_raceway	/location/location/contains	m.06yxd	m.032w14	48
0.620818	0.085641	1	maryland	annapolis	/location/location/contains	m.04rrd	m.0fvwg	48
0.618519	0.085641	0	russia	alexander_kerensky	/location/location/contains	m.06bnz	m.0_7q	48
0.619926	0.086154	1	bruno_kernen	switzerland	/people/person/nationality	m.03v8g5	m.06mzp	28
0.617647	0.086154	0	oregon	reed_college	/location/location/contains	m.05kj_	m.06bw5	48
0.615385	0.086154	0	tulbagh	south_africa	/people/person/nationality	m.026g7cf	m.0hzlz	28
0.613139	0.086154	0	vincent_paronnaud	france	/people/person/nationality	m.03y00q5	m.0f8l9c	28
0.614545	0.086667	1	heinrich_von_pierer	germany	/people/person/nationality	m.0c2qjg	m.0345h	28
0.612319	0.086667	0	iberdrola	spain	/people/person/nationality	m.08x83f	m.06mkj	28
0.613718	0.087179	1	maryland	glenarden	/location/location/contains	m.04rrd	m.0twp8	48
0.615108	0.087692	1	los_angeles_county	long_beach	/location/location/contains	m.0kpys	m.0nbwf	48
0.612903	0.087692	0	paktia_province	patan	/location/location/contains	m.02bt67	m.04r24x	48
0.614286	0.088205	1	westchester_county	greenburgh	/location/location/contains	m.0cymp	m.0yc2y	48
0.612100	0.088205	0	jean_drèze	india	/people/person/nationality	m.08y5xt	m.03rk0	28
0.613475	0.088718	1	idaho	hailey	/location/location/contains	m.03s5t	m.0s0__	48
0.611307	0.088718	0	tatiana_kosintseva	russia	/people/person/nationality	m.0cp9j1	m.06bnz	28
0.609155	0.088718	0	spain	banco_bilbao_vizcaya_argentaria	/location/location/contains	m.06mkj	m.04ry8n	48
0.610526	0.089231	1	shane_doan	canada	/people/person/nationality	m.028t2y	m.0d060g	28
0.611888	0.089744	1	australia	brisbane	/location/location/contains	m.0chghy	m.01b8jj	48
0.609756	0.089744	0	toronto	ernst_&_young	/location/location/contains	m.0h7h6	m.0g9jc	48
0.611111	0.090256	1	ontario	waterloo	/location/location/contains	m.05kr_	m.0jpkg	48
0.612457	0.090769	1	fairfield_county	westport	/location/location/contains	m.0m2fr	m.01m1_d	48
0.613793	0.091282	1	ravi_chopra	india	/people/person/nationality	m.0ksr9x	m.03rk0	28
0.615120	0.091795	1	italy	calcata	/location/location/contains	m.03rjj	m.0gm3yx	48
0.616438	0.092308	1	markus_zusak	australia	/people/person/nationality	m.0fkb_v	m.0chghy	28
0.614334	0.092308	0	toronto	kensington_gardens	/location/location/contains	m.0h7h6	m.048nq40	48
0.612245	0.092308	0	saipan	tinian	/location/location/contains	m.01cfm5	m.01h38d	48
0.613559	0.092821	1	john_macdonald	canada	/people/person/nationality	m.09gl9d	m.0d060g	28
