0.772727	0.026154	107.329720	1	m.0287h0x	m.0chghy	28
0.776119	0.026667	107.322937	1	m.09zh2m	m.0f8l9c	28
0.764706	0.026667	107.308250	0	m.01n7q	m.07crkc	48
0.768116	0.027179	107.303192	1	m.02xry	m.05b2zh	48
0.771429	0.027692	107.187195	1	m.0345h	m.042vnx	48
0.760563	0.027692	107.177299	0	m.06vshw	m.0chghy	28
0.750000	0.027692	107.153778	0	m.0bxccx	m.0345h	28
0.753425	0.028205	107.152740	1	m.06ks_z	m.06mkj	28
0.756757	0.028718	107.151627	1	m.0824r	m.05wfjz	48
0.760000	0.029231	107.131905	1	m.02xry	m.0rkfp	48
0.763158	0.029744	107.117294	1	m.0b07sy	m.0chghy	28
0.766234	0.030256	107.013664	1	m.03s0w	m.0ss0p	48
0.756410	0.030256	106.989403	0	m.04rrd	m.0rrbv	48
0.759494	0.030769	106.938850	1	m.027kyd	m.0d060g	28
0.750000	0.030769	106.915459	0	m.0d_kd	m.0qylc	48
0.740741	0.030769	106.649147	0	m.0fvzg	m.01ysdy	48
0.743902	0.031282	106.618134	1	m.0345h	m.016n7b	48
0.746988	0.031795	106.596672	1	m.03s0w	m.048yc6h	48
0.750000	0.032308	106.590446	1	m.03spz	m.0fdk4	48
0.752941	0.032821	106.571373	1	m.027vk8j	m.03rjj	28
0.744186	0.032821	106.544548	0	m.0824r	m.02658ng	48
0.735632	0.032821	106.536980	0	m.02_286	m.0c6hrw	48
0.727273	0.032821	106.383888	0	m.059f4	m.02pwmbr	48
0.719101	0.032821	106.307983	0	m.01n4w	m.02w7nx4	48
0.722222	0.033333	106.238380	1	m.05mph	m.0z9d9	48
0.725275	0.033846	106.222183	1	m.0345h	m.043mk9	48
0.717391	0.033846	106.180229	0	m.03hxrd	m.0f8l9c	28
0.720430	0.034359	106.179298	1	m.0d04z6	m.06_cpz	48
0.723404	0.034872	106.042336	1	m.025w19q	m.0b90_r	28
0.726316	0.035385	105.907242	1	m.09gl9d	m.0d060g	28
0.729167	0.035897	105.850494	1	m.09gvx	m.0f8l9c	28
0.731959	0.036410	105.821083	1	m.03s0w	m.0t0k1	48
0.724490	0.036410	105.793724	0	m.06yxd	m.032w14	48
0.717172	0.036410	105.754723	0	m.031hgj	m.06bnz	28
0.720000	0.036923	105.733185	1	m.01n4w	m.0d1qn	48
0.722772	0.037436	105.693947	1	m.0rls8	m.0f8l9c	28
0.715686	0.037436	105.669914	0	m.01n7q	m.019ps8	48
0.718447	0.037949	105.651863	1	m.03hntnk	m.03rjj	28
0.711538	0.037949	105.639938	0	m.0cp9j1	m.06bnz	28
0.714286	0.038462	105.630478	1	m.0fkb_v	m.0chghy	28
0.716981	0.038974	105.597557	1	m.0hjy	m.0qfrj	48
0.710280	0.038974	105.549500	0	m.0290rb	m.02r2xpd	48
0.712963	0.039487	105.504517	1	m.05kr_	m.01gbzb	48
0.706422	0.039487	105.494911	0	m.03qrrs	m.06bnz	28
0.709091	0.040000	105.475372	1	m.05b4w	m.01881x	48
0.711712	0.040513	105.452782	1	m.06mtq	m.027p4f	48
0.714286	0.041026	105.288078	1	m.0c61p	m.0kyxp	48
0.707965	0.041026	105.255981	0	m.01n4w	m.0s4_r	48
0.701754	0.041026	105.234558	0	m.01n7q	m.04gd8j	48
0.695652	0.041026	105.221031	0	m.081mh	m.010448	48
0.698276	0.041538	104.994591	1	m.040nwr	m.03rk0	28
0.700855	0.042051	104.928680	1	m.0kpys	m.0nbwf	48
0.694915	0.042051	104.925735	0	m.03s0w	m.01xssh	48
0.697479	0.042564	104.865891	1	m.06m_5	m.01q7mr	48
0.700000	0.043077	104.848846	1	m.0cymp	m.0yc2y	48
0.702479	0.043590	104.757324	1	m.03s5t	m.0s2fg	48
0.704918	0.044103	104.640808	1	m.04rrd	m.0fvwg	48
0.699187	0.044103	104.578629	0	m.03rjj	m.02bd_f	48
0.693548	0.044103	104.577858	0	m.05v8k83	m.02vzc	28
0.696000	0.044615	104.544472	1	m.02y2cb	m.0f8l9c	28
0.698413	0.045128	104.541763	1	m.02xry	m.0c5v2	48
0.692913	0.045128	104.483421	0	m.05kj_	m.025rcc	48
0.695312	0.045641	104.452888	1	m.03v8g5	m.06mzp	28
0.697674	0.046154	104.437454	1	m.03ry0j	m.03rjj	28
0.700000	0.046667	104.339813	1	m.041mn9	m.05b4w	28
0.694656	0.046667	104.189583	0	m.08x83f	m.06mkj	28
0.696970	0.047179	104.156227	1	m.0h7h6	m.049gjl	48
0.699248	0.047692	104.097237	1	m.01cx_	m.08_vkl	48
0.701493	0.048205	104.054436	1	m.0ksr9x	m.03rk0	28
0.703704	0.048718	104.001984	1	m.01r1_q	m.0d060g	28
0.705882	0.049231	103.979965	1	m.02xry	m.0jgk3	48
0.708029	0.049744	103.884979	1	m.0f1_p	m.02kfxk	48
0.710145	0.050256	103.693977	1	m.0259ws	m.06cwc3	48
0.705036	0.050256	103.670006	0	m.0d6l02	m.03rjj	28
0.707143	0.050769	103.656487	1	m.08rq_j	m.03shp	28
0.709220	0.051282	103.547951	1	m.01znc_	m.0302hx	48
0.704225	0.051282	103.520981	0	m.0221f1	m.0f8l9c	28
0.706294	0.051795	103.511414	1	m.0chghy	m.07qpm6	48
0.708333	0.052308	103.501503	1	m.0y62n	m.0509mc	48
0.710345	0.052821	103.369232	1	m.0m2fr	m.01m1_d	48
0.712329	0.053333	103.230202	1	m.0jgx	m.058b5j	48
0.714286	0.053846	103.148903	1	m.03rjj	m.02d994	48
0.716216	0.054359	103.033760	1	m.02pt4gm	m.06mzp	28
0.718121	0.054872	103.021111	1	m.028t2y	m.0d060g	28
0.720000	0.055385	102.994110	1	m.04brfp	m.05b4w	28
0.721854	0.055897	102.965889	1	m.03gn3lf	m.02x7245	29
0.717105	0.055897	102.960136	0	m.05mph	m.0n_0v	48
0.712418	0.055897	102.950813	0	m.08y5xt	m.03rk0	28
0.714286	0.056410	102.846222	1	m.0fzxmd	m.09jcvs	29
0.716129	0.056923	102.834183	1	m.06bfkj	m.0d060g	28
0.717949	0.057436	102.830551	1	m.0k6nt	m.02t_r5	48
0.713376	0.057436	102.803047	0	m.0cymp	m.0rrhp	48
0.715190	0.057949	102.762566	1	m.06qd3p	m.0d060g	28
0.710692	0.057949	102.753593	0	m.01n7q	m.01nv1f4	48
0.712500	0.058462	102.696251	1	m.03n7mw	m.0chghy	28
0.708075	0.058462	102.680046	0	m.05kr_	m.04bnsm0	48
0.709877	0.058974	102.673203	1	m.03rk0	m.04vdf2	48
0.711656	0.059487	102.606003	1	m.04tgp	m.0wqk3	48
0.713415	0.060000	102.566292	1	m.027q1_3	m.0f8l9c	28
0.709091	0.060000	102.538528	0	m.02pj6dr	m.03shp	28
0.704819	0.060000	102.535576	0	m.01n7q	m.068cn	48
0.706587	0.060513	102.496857	1	m.02k6pd	m.06mkj	28
0.708333	0.061026	102.415192	1	m.01wy12	m.0chghy	28
0.704142	0.061026	102.397285	0	m.0blsb0	m.0345h	28
0.700000	0.061026	102.258827	0	m.07z1m	m.0tjsw	48
0.701754	0.061538	102.248589	1	m.0h7h6	m.0496dg	48
0.697674	0.061538	102.237221	0	m.0h7h6	m.048nq40	48
0.699422	0.062051	102.213478	1	m.03rk0	m.08m1kr	48
0.701149	0.062564	102.161278	1	m.01hd58	m.0440kg	48
0.702857	0.063077	102.096970	1	m.02rhm2	m.0f8l9c	28
0.698864	0.063077	102.094200	0	m.012wgb	m.022_3x	48
0.694915	0.063077	102.042580	0	m.05kr_	m.0jpkw	48
0.696629	0.063590	101.981598	1	m.0hzlz	m.01bh3l	48
0.698324	0.064103	101.936752	1	m.03rjj	m.03gt4y	48
0.694444	0.064103	101.925140	0	m.07zcdm	m.0b90_r	28
0.690608	0.064103	101.907700	0	m.0y87l	m.04bpqk8	48
0.692308	0.064615	101.888374	1	m.01n7q	m.0kq39	48
0.688525	0.064615	101.863983	0	m.03s0w	m.0rvj7	48
0.690217	0.065128	101.859039	1	m.04rrd	m.0twp8	48
0.686486	0.065128	101.851730	0	m.01n7q	m.01glsm	48
0.688172	0.065641	101.776566	1	m.0345h	m.0b9s33	48
0.689840	0.066154	101.717407	1	m.0c024j	m.05cgv	28
0.691489	0.066667	101.696945	1	m.0311bp	m.03rk0	28
0.687831	0.066667	101.682098	0	m.01n7q	m.03b9hg	48
0.684211	0.066667	101.667313	0	m.012wgb	m.02496r	48
0.685864	0.067179	101.664864	1	m.06wjf	m.026lct	48
0.687500	0.067692	101.660530	1	m.08n6_q	m.087c7	29
0.689119	0.068205	101.595253	1	m.07nfrr	m.0chghy	28
0.690722	0.068718	101.516685	1	m.05cgv	m.05p260	48
0.692308	0.069231	101.254860	1	m.01btyw	m.047b5h_	48
0.693878	0.069744	101.222427	1	m.09qtd3	m.03rk0	28
0.690355	0.069744	101.197166	0	m.0d6lp	m.043p3d6	48
0.691919	0.070256	101.189507	1	m.02h5hkk	m.06pwq	29
0.688442	0.070256	101.177002	0	m.066k52	m.06bnz	28
0.685000	0.070256	101.154778	0	m.06mzp	m.0643ch	48
0.681592	0.070256	101.152847	0	m.0fm9_	m.04c5bxg	48
0.683168	0.070769	101.150459	1	m.03rjj	m.0gl84c	48
0.684729	0.071282	101.003716	1	m.0345h	m.0ptj2	48
0.686275	0.071795	100.980438	1	m.02pjgd1	m.0d060g	28
0.682927	0.071795	100.974464	0	m.04bqcll	m.0345h	28
0.679612	0.071795	100.969437	0	m.0kskhf	m.05cgv	28
0.676329	0.071795	100.861977	0	m.0l35f	m.0gs0gh	48
0.677885	0.072308	100.857513	1	m.088q4	m.06_wf8	48
0.679426	0.072821	100.835884	1	m.01x73	m.0rg1y	48
0.680952	0.073333	100.822235	1	m.06mkj	m.0dvt0	48
0.677725	0.073333	100.811249	0	m.04rrd	m.0fxyd	48
0.679245	0.073846	100.775467	1	m.0qzgc	m.01b_8n	48
0.676056	0.073846	100.760857	0	m.01n7q	m.01sv7n	48
0.677570	0.074359	100.718056	1	m.01qh7	m.0986gf	48
0.679070	0.074872	100.636116	1	m.0f75t9	m.06mkj	28
0.675926	0.074872	100.487885	0	m.02_286	m.02y_gk_	48
0.677419	0.075385	100.374809	1	m.06nrt	m.01wpsl	48
0.678899	0.075897	100.345520	1	m.01n7q	m.0r1j1	48
0.680365	0.076410	100.306602	1	m.07f1x	m.04q9ng	48
0.681818	0.076923	100.295784	1	m.05kr_	m.018djs	48
0.678733	0.076923	100.278404	0	m.01cx_	m.05zm62y	48
0.675676	0.076923	100.223434	0	m.0h7h6	m.0g9jc	48
0.677130	0.077436	100.217834	1	m.06mkj	m.0h2sf	48
0.678571	0.077949	100.178215	1	m.0454zs0	m.03rjj	28
0.675556	0.077949	100.175682	0	m.0chghy	m.0b7xrh	48
0.672566	0.077949	100.149933	0	m.0hjy	m.09snz	48
0.669604	0.077949	100.060631	0	m.050l8	m.04ydthn	48
0.666667	0.077949	100.060112	0	m.03h22y2	m.0d060g	28
0.663755	0.077949	100.057976	0	m.03rjj	m.02bdq4	48
0.665217	0.078462	99.984459	1	m.0661fv	m.03spz	28
0.662338	0.078462	99.910782	0	m.03rjj	m.021dz1	48
0.663793	0.078974	99.898026	1	m.0dmxr8	m.0k6nt	28
0.665236	0.079487	99.879265	1	m.0k56k	m.04rwx	29
0.666667	0.080000	99.866631	1	m.05q3wgj	m.045c7b	29
0.668085	0.080513	99.738121	1	m.01qlryl	m.0chghy	28
0.665254	0.080513	99.615608	0	m.030p3_	m.06q1r	28
0.666667	0.081026	99.351959	1	m.03rjj	m.0cht6	48
0.663866	0.081026	99.328476	0	m.0156q	m.05f3w9b	48
0.665272	0.081538	99.293495	1	m.0488g	m.0t6ms	48
0.666667	0.082051	99.265274	1	m.03bs6x3	m.045c7b	29
0.663900	0.082051	99.248283	0	m.027w2w9	m.0f8l9c	28
0.665289	0.082564	99.217674	1	m.0n5d1	m.0xqd1	48
0.666667	0.083077	99.183342	1	m.08ckfm	m.0d060g	28
0.668033	0.083590	99.178818	1	m.0345h	m.01sl8w	48
0.669388	0.084103	99.169495	1	m.03864p	m.03rjj	28
0.670732	0.084615	99.136337	1	m.0fm9_	m.0y63v	48
0.668016	0.084615	99.109032	0	m.05kj_	m.06bw5	48
0.669355	0.085128	99.066696	1	m.02vmj5l	m.03rk0	28
0.670683	0.085641	99.008583	1	m.0c7mz0	m.0f8l9c	28
0.672000	0.086154	99.004242	1	m.05fky	m.0yrfr	48
0.669323	0.086154	98.959274	0	m.02xry	m.0f2wj	48
0.670635	0.086667	98.909027	1	m.0345h	m.03pbf	48
0.667984	0.086667	98.904373	0	m.06m_5	m.03cb_42	48
0.669291	0.087179	98.885460	1	m.02xry	m.01zyftp	48
0.666667	0.087179	98.844620	0	m.05tpqv	m.03rk0	28
0.664062	0.087179	98.831825	0	m.01n7q	m.028bbbr	48
0.665370	0.087692	98.816025	1	m.03s0w	m.0t3y_	48
0.666667	0.088205	98.785500	1	m.03bwn0	m.0d060g	28
0.664093	0.088205	98.780334	0	m.0345h	m.0m7yh	48
0.661538	0.088205	98.771767	0	m.0d_kd	m.01d8l	48
0.662835	0.088718	98.728149	1	m.03rjj	m.0drrcq	48
0.664122	0.089231	98.725822	1	m.01ppwb	m.03rk0	28
0.665399	0.089744	98.722038	1	m.03kth6	m.03bnb	29
0.662879	0.089744	98.710114	0	m.0chghy	m.02jz43	48
0.664151	0.090256	98.572197	1	m.03_0ty	m.05r4w	28
0.665414	0.090769	98.412216	1	m.03s5t	m.0s0__	48
0.666667	0.091282	98.374168	1	m.0345h	m.0p61f	48
0.664179	0.091282	98.309265	0	m.03y00q5	m.0f8l9c	28
0.665428	0.091795	98.264114	1	m.0hjy	m.01z1xj2	48
0.666667	0.092308	98.232597	1	m.0tyfk	m.05hry3	48
0.667897	0.092821	98.191437	1	m.04ykg	m.013fbl	48
0.669118	0.093333	98.161377	1	m.0d_kd	m.0y8bp	48
0.666667	0.093333	98.145264	0	m.06bnz	m.01hjqk	48
0.667883	0.093846	98.094986	1	m.0c2qjg	m.0345h	28
0.669091	0.094359	98.064789	1	m.01n7q	m.0k049	48
0.670290	0.094872	98.062752	1	m.01619l	m.03gny79	29
0.667870	0.094872	98.028976	0	m.07_f2	m.0959gr	48
0.669065	0.095385	98.021683	1	m.035cy1	m.05r4w	28
0.666667	0.095385	98.015320	0	m.05kr_	m.01y9pk	48
0.667857	0.095897	97.902428	1	m.03s5t	m.0s2bq	48
0.669039	0.096410	97.896545	1	m.0d_kd	m.0y8n_	48
0.670213	0.096923	97.873314	1	m.04ly1	m.03rxtv	48
0.667845	0.096923	97.868248	0	m.059f4	m.0161gs	48
0.669014	0.097436	97.866768	1	m.03s0w	m.0t1v6	48
0.670175	0.097949	97.862984	1	m.01llxp	m.0345h	28
0.671329	0.098462	97.848816	1	m.06bnz	m.02n00b	48
0.668990	0.098462	97.820450	0	m.019fh	m.04c3msf	48
0.670139	0.098974	97.607002	1	m.01h1t3	m.06py2	29
0.671280	0.099487	97.605713	1	m.0345h	m.0d331	48
0.668966	0.099487	97.554855	0	m.01n7q	m.0xqjk	48
0.666667	0.099487	97.524590	0	m.0y62n	m.0xmk3	48
0.664384	0.099487	97.502708	0	m.0fx7gn	m.045c7b	29
0.665529	0.100000	97.450615	1	m.01n7q	m.0489ykv	48
0.663265	0.100000	97.415710	0	m.05kr_	m.035nms	48
0.664407	0.100513	97.383911	1	m.03spz	m.0g9yy	48
0.662162	0.100513	97.341530	0	m.02258m	m.0f8l9c	28
0.659933	0.100513	97.287788	0	m.03v1s	m.0jpnn	48
0.661074	0.101026	97.286118	1	m.03rjj	m.09b93	48
0.662207	0.101538	97.203613	1	m.07cfx	m.03kjh	48
0.660000	0.101538	97.169739	0	m.04rrd	m.0m66j	48
0.661130	0.102051	97.146454	1	m.0345h	m.0c5sqs	48
0.658940	0.102051	97.146400	0	m.03s0w	m.0zby2	48
0.660066	0.102564	97.124779	1	m.094jv	m.01yq7r	48
0.661184	0.103077	97.121803	1	m.0kpys	m.0r0dg	48
0.659016	0.103077	97.097649	0	m.03d1_xy	m.03spz	28
0.660131	0.103590	97.078796	1	m.02r1yjh	m.0f8l9c	28
0.661238	0.104103	96.995277	1	m.01znc_	m.0h2sy	48
0.662338	0.104615	96.977722	1	m.0d9jr	m.050jgm	48
0.663430	0.105128	96.971901	1	m.02qkzpj	m.03rjj	28
0.664516	0.105641	96.958557	1	m.02xry	m.01z_vzm	48
0.662379	0.105641	96.921257	0	m.0d6lp	m.048b61h	48
0.663462	0.106154	96.916023	1	m.0z9d9	m.0f5gf0	48
0.664537	0.106667	96.886169	1	m.01x73	m.0rfdh	48
0.665605	0.107179	96.808235	1	m.07_pf	m.0d_vfh	48
0.666667	0.107692	96.804977	1	m.04gpr5w	m.03rk0	28
0.667722	0.108205	96.788040	1	m.0kpg4	m.0c0bf5	48
0.665615	0.108205	96.771072	0	m.073nxk	m.0hzlz	28
0.666667	0.108718	96.746490	1	m.0hsqf	m.05p89y	48
0.664577	0.108718	96.726089	0	m.08849	m.0f8l9c	28
0.665625	0.109231	96.660080	1	m.0457hc	m.05zl0	29
0.663551	0.109231	96.658821	0	m.025y23	m.0f8l9c	28
0.664596	0.109744	96.649002	1	m.02xry	m.0rn65	48
0.665635	0.110256	96.643127	1	m.02qq68m	m.0f8l9c	28
0.666667	0.110769	96.510483	1	m.0d_kd	m.0y9l3	48
0.667692	0.111282	96.367493	1	m.04rz1l	m.0f8l9c	28
0.665644	0.111282	96.335342	0	m.05c038r	m.0hzlz	28
0.663609	0.111282	96.295525	0	m.03rjj	m.083z8b	48
0.661585	0.111282	96.286827	0	m.0bx9rm	m.03rjj	28
0.659574	0.111282	96.282677	0	m.01n7q	m.09qyt	48
0.657576	0.111282	96.219353	0	m.04rrd	m.04bxpc	48
0.655589	0.111282	96.211678	0	m.0fhdqy	m.0f8l9c	28
0.653614	0.111282	96.162857	0	m.027mcpj	m.0f8l9c	28
0.651652	0.111282	96.156136	0	m.02xry	m.02qbxl_	48
0.652695	0.111795	96.085556	1	m.07n9cx	m.0f8l9c	28
0.653731	0.112308	96.084167	1	m.06yxd	m.01jwjg	48
0.654762	0.112821	96.069565	1	m.04rrd	m.03tnpv	48
0.652819	0.112821	96.058678	0	m.01n7q	m.06t6gd	48
0.653846	0.113333	96.054779	1	m.01znc_	m.019_8m	48
0.654867	0.113846	95.988731	1	m.05y9x1	m.05r4w	28
0.655882	0.114359	95.913879	1	m.06vx9r	m.0345h	28
0.653959	0.114359	95.901764	0	m.05bn51	m.0hzlz	28
0.654971	0.114872	95.893951	1	m.0fm9_	m.0y69b	48
0.655977	0.115385	95.881287	1	m.01n7q	m.0b2ds	48
0.656977	0.115897	95.859726	1	m.02_286	m.03czsg8	48
0.655072	0.115897	95.833817	0	m.0d98x4	m.03spz	28
0.656069	0.116410	95.682510	1	m.0345h	m.0bp_7	48
0.654179	0.116410	95.527748	0	m.01n7q	m.05jlst	48
0.652299	0.116410	95.496307	0	m.01n7q	m.02rmt7	48
0.653295	0.116923	95.495201	1	m.03rjj	m.01gc4c	48
0.651429	0.116923	95.470955	0	m.04ykg	m.0yc60	48
0.652422	0.117436	95.469612	1	m.0140v2	m.03rjj	28
0.650568	0.117436	95.411636	0	m.027n2bl	m.03spz	28
0.648725	0.117436	95.383202	0	m.05ywg	m.053zrv	48
0.646893	0.117436	95.356438	0	m.094jv	m.0bbd2x	48
0.645070	0.117436	95.328217	0	m.01vjzz	m.06mkj	28
0.643258	0.117436	95.191414	0	m.01p8s	m.0f04v	48
0.641457	0.117436	95.186043	0	m.026g7cf	m.0hzlz	28
0.642458	0.117949	95.049789	1	m.0chrx	m.037njl	48
0.643454	0.118462	95.014885	1	m.03v1s	m.049266j	48
0.644444	0.118974	95.004471	1	m.05mph	m.0z4_0	48
0.645429	0.119487	94.984673	1	m.027rn	m.03xy_d	48
0.643646	0.119487	94.903496	0	m.01cx_	m.07rnlj	48
0.641873	0.119487	94.858177	0	m.01xsbh	m.0f8l9c	28
0.642857	0.120000	94.854042	1	m.0j0k	m.01g9_	48
0.643836	0.120513	94.837128	1	m.0d77m9	m.06mkj	28
0.644809	0.121026	94.803513	1	m.03rjj	m.01n43d	48
0.643052	0.121026	94.744293	0	m.02xry	m.027kp85	48
0.641304	0.121026	94.738869	0	m.0488g	m.02rsd6_	48
0.642276	0.121538	94.718735	1	m.03hy3	m.0345h	28
0.643243	0.122051	94.717529	1	m.04ykg	m.0whc7	48
0.644205	0.122564	94.522705	1	m.02p45h	m.05cgv	28
0.642473	0.122564	94.493996	0	m.04lq_j	m.0f8l9c	28
0.643432	0.123077	94.487450	1	m.02qjtjh	m.04rwx	29
0.641711	0.123077	94.445305	0	m.02_286	m.094qk4	48
0.642667	0.123590	94.388252	1	m.013yq	m.06ccvw	48
0.643617	0.124103	94.343140	1	m.0b90_r	m.0gy96	48
0.641910	0.124103	94.338135	0	m.06npd	m.0gxlwf	48
0.642857	0.124615	94.244881	1	m.0cymp	m.0ycbp	48
0.643799	0.125128	94.194603	1	m.03djms	m.04d_4h0	29
0.644737	0.125641	94.171959	1	m.01qh7	m.02tcy8	48
0.643045	0.125641	94.170815	0	m.02qt_sy	m.04rwx	29
0.643979	0.126154	94.158791	1	m.0y62n	m.027t4v	48
0.644909	0.126667	94.135010	1	m.0824r	m.011cg9	48
0.645833	0.127179	94.117546	1	m.0bfxm7	m.0d060g	28
0.646753	0.127692	94.103157	1	m.0b6tc4	m.0b90_r	28
0.645078	0.127692	94.051346	0	m.09c7w0	m.0y62n	48
0.645995	0.128205	93.999672	1	m.014jwv	m.0jdx	28
0.646907	0.128718	93.993866	1	m.0465r9	m.0f8l9c	28
0.645244	0.128718	93.936218	0	m.02_286	m.09vkkb	48
0.646154	0.129231	93.904587	1	m.0flzh	m.03rjj	28
0.647059	0.129744	93.863083	1	m.03rk0	m.048v8w	48
0.645408	0.129744	93.813477	0	m.03s0w	m.0sp8v	48
0.643766	0.129744	93.737518	0	m.06rz5z	m.06bnz	28
0.642132	0.129744	93.618736	0	m.0rsjf	m.04lq_j	48
0.643038	0.130256	93.522942	1	m.05kr_	m.0t6sb	48
0.643939	0.130769	93.522820	1	m.0f2nf	m.02hdrq	48
0.644836	0.131282	93.365585	1	m.07htsk	m.0d060g	28
0.643216	0.131282	93.329193	0	m.01z0h_	m.0f8l9c	28
0.641604	0.131282	93.324959	0	m.05kj_	m.02ph38f	48
0.640000	0.131282	93.272537	0	m.06qd3	m.04bpxdb	48
0.640898	0.131795	93.234215	1	m.02r1001	m.03shp	28
0.641791	0.132308	93.203300	1	m.012r57	m.0f8l9c	28
0.642680	0.132821	93.197304	1	m.06p04x	m.0chghy	28
0.641089	0.132821	93.187714	0	m.07z1m	m.05qy6z	48
0.639506	0.132821	93.130585	0	m.0d_kd	m.03r7j3	48
0.640394	0.133333	93.029549	1	m.0345h	m.0727_	48
0.641278	0.133846	93.005959	1	m.013yq	m.06cwqd	48
0.642157	0.134359	92.962761	1	m.0krrfy	m.0f8l9c	28
0.643032	0.134872	92.949448	1	m.01n4w	m.0ncj8	48
0.643902	0.135385	92.943192	1	m.06bnz	m.03skyg	48
0.642336	0.135385	92.942970	0	m.0489xqn	m.0417mln	48
0.640777	0.135385	92.936859	0	m.0chghy	m.07vk2	48
0.641646	0.135897	92.860626	1	m.0345h	m.0cm5m	48
0.640097	0.135897	92.831589	0	m.06bnz	m.0_7q	48
